839290533696704513,116231444,YevetteN,2017-03-08 01:43:51,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839290532409061377,172437103,Habbash,2017-03-08 01:43:50,US Hostage Survives Terrorist Ordeal in Syria – Delivers Stunning Message to US-UK ‘Regime Change’ Crowd https://t.co/mO8TpyBhj2,1
839290453270810625,2333977742,yemilaw1,2017-03-08 01:43:31,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839290394303152130,54300359,Bim_Star,2017-03-08 01:43:17,US Hostage Survives Terrorist Ordeal in Syria – Delivers Stunning Message to US-UK ‘Regime Change’ Crowd https://t.co/K0o0nWuBdz,0
839289296813174784,721320302425325568,Mikerpdbm1,2017-03-08 01:38:56,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839289081863491584,3663025166,Say_Non_Now,2017-03-08 01:38:05,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839288991677456385,95097330,Jmart4info,2017-03-08 01:37:43,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839288504764944384,789218452405833729,JEA2345,2017-03-08 01:35:47,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839288438700421120,140315951,AB_Owl,2017-03-08 01:35:31,RT @gailymalone: US Hostage Survives Terrorist Ordeal in #Syria Delivers Stunning Message 2US-UK‘Regime Change’Crowd https://t.co/bj6yh0NCe…,2
839288395767529472,807173806011740160,VictoriaMulgrav,2017-03-08 01:35:21,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839288285092438017,2783538092,troothmonstah,2017-03-08 01:34:55,RT @gailymalone: US Hostage Survives Terrorist Ordeal in #Syria Delivers Stunning Message 2US-UK‘Regime Change’Crowd https://t.co/bj6yh0NCe…,2
839288015964905472,17427218,EVBernin,2017-03-08 01:33:50,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839287680869543937,831208698982850560,Imnotwithher1,2017-03-08 01:32:30,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839287462929170432,96336762,AWAKEALERT,2017-03-08 01:31:39,RT @AWAKEALERT: #BREAKING News Erdogan and #JohnMcCain Conspire to Create Drought in #Syria Something evil this way comes @POTUS https://t.…,25
839287384730525697,17719592,kavn,2017-03-08 01:31:20,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839287370662961152,2540683520,RicardoElephant,2017-03-08 01:31:17,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839286731602014208,358261464,zappertista,2017-03-08 01:28:44,US Hostage Survives Terrorist Ordeal in Syria to Deliver a Stunning Message to #USA - #UK ‘Regime Change’ Crowd https://t.co/c9VCHuAhUR,0
839286596272812038,2311496752,hsutcliffe68,2017-03-08 01:28:12,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839286514085330944,254918117,gailymalone,2017-03-08 01:27:52,US Hostage Survives Terrorist Ordeal in #Syria Delivers Stunning Message 2US-UK‘Regime Change’Crowd https://t.co/bj6yh0NCeg @abcnews #auspol,2
839286241023643648,1860402943,changs36,2017-03-08 01:26:47,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839285769118298112,19150778,ainhoasantiago,2017-03-08 01:24:55,US Hostage Survives Terrorist Ordeal in Syria to Deliver a Stunning Message to US-UK 'Regime Change' Crowd https://t.co/RiQ80E8Cwp,0
839285548074303488,213783614,daimedreams,2017-03-08 01:24:02,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839285373582860288,746269182,DenizK79,2017-03-08 01:23:20,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839285111472406528,16458168,hkwitzen,2017-03-08 01:22:18,https://t.co/D6novxmXdB,0
839284954034925569,1530730147,wonttakelong,2017-03-08 01:21:40,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839284786388574208,715582132819664896,justjoeaz1,2017-03-08 01:21:00,#makeamericagreatagain #Trump2016 US Hostage Survives Terrorist Ordeal in Syria to Deliver a Stunning Message  https://t.co/Sv7cji30jI,0
839284554795921408,767777207330549760,CanativaToni,2017-03-08 01:20:05,#WhiteHelmets simulated emergency resuscitation techniques on dead children; earned an #Oscar for it.… https://t.co/jW6KmMF4uI,0
839284551264448513,105959286,cotocrew,2017-03-08 01:20:04,What we already knew 10 years ago!  https://t.co/x4btJW8kIn,0
839284441906208768,16395830,Adaya77,2017-03-08 01:19:38,US Hostage Survives Terrorist Ordeal in Syria to Deliver a Message to US-UK 'Regime Change' Crowd https://t.co/23RnJNHAMl @censorednewsnow,0
839284085692510210,453417546,StephBewell,2017-03-08 01:18:13,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839284060790865920,10666872,Sweejak,2017-03-08 01:18:07,US Hostage Survives Terrorist Ordeal in Syria to Deliver a Stunning Message to US-UK ‘Regime Change’ Crowd: https://t.co/aWMubjYOTL,0
839283941953658880,244783697,oddlots,2017-03-08 01:17:39,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839283800978960385,807611669081899008,rainydaysfornow,2017-03-08 01:17:05,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839283138081800192,796073339152429056,syrial_l,2017-03-08 01:14:27,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839283065239273472,1023659581,Terry24681865,2017-03-08 01:14:10,US Hostage Survives Terrorist Ordeal in Syria 2Deliver a Stunning Message to US-UK 'Regime Change' Crowd https://t.co/7kqGUliHdW via @21WIRE,0
839283043063865344,1132485474,bogizemlja,2017-03-08 01:14:05,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839282599755395072,792144460587171840,RenaeWard9,2017-03-08 01:12:19,"RT @StuartJHooper: British University BANS List of ""Politically Incorrect"" Words! https://t.co/VcPMsSpafZ If ""mankind"" triggers you, seek h…",11
839282085965803520,380487104,VaheBalabanian,2017-03-08 01:10:17,RT @KevorkAlmassian: A spectacular blow to Hollywood's pseudo-NGO known as #WhiteHelmets. Evidence of STAGING their famous video.  #Syria h…,18
839281964087664641,754455017222918144,KrienertTyler,2017-03-08 01:09:48,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839281888162295808,1068809875,canthavepudding,2017-03-08 01:09:29,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839281853454553088,15896379,Dputamadre,2017-03-08 01:09:21,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839281433541754880,825396262283386880,ChopperHarris7,2017-03-08 01:07:41,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839281420673536000,567756424,FilozofA,2017-03-08 01:07:38,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
839281054708019203,4879264024,AndyParry2016,2017-03-08 01:06:11,RT @VanessaBeeley: US Hostage Survives Terrorist Ordeal in Syria to Deliver Stunning Message to US-UK 'Regime Change' Crowd https://t.co/5J…,38
