839321969678036992,3321952723,skyjones55,2017-03-08 03:48:46,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
839321966972653568,561686065,Verbal_Crow,2017-03-08 03:48:45,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321944830812160,4707640082,sattletramp,2017-03-08 03:48:40,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321923385442304,777899891007885312,Dasle1975,2017-03-08 03:48:35,RT @infowars: Trump’s Bid To Save The Republic - https://t.co/u3aZZ2JuAR #usa #WakeUpAmerica,26
839321920646545408,308793927,PoweredByTruth,2017-03-08 03:48:34,RT @infowars: Liberal Snowflake Exorcism Caught On Tape - Full Video: https://t.co/R1swIzrSCu https://t.co/pYWukkSZER,135
839321919337848832,325246257,_queazy_,2017-03-08 03:48:34,RT @infowars: Back to Morality: Black Senior Citizens March 4 Trump - Related: https://t.co/o7NCqQxWuC https://t.co/ym1DWPa4tj,308
839321912270548992,100748606,DnNet_Info,2017-03-08 03:48:32,"Top story: BREAKING LIVE: Facebook Announces Ban On Conservative/Pro-Trump News… https://t.co/hLGTp0snNT, see more https://t.co/DcW46tf8os",0
839321905207341057,777899891007885312,Dasle1975,2017-03-08 03:48:30,RT @RealAlexJones: Trump’s Bid To Save The Republic - https://t.co/XKDGTogEWW #usa #WakeUpAmerica,74
839321890346921984,17687565,guatrone7,2017-03-08 03:48:27,RT @chuck0421: CIA creates chilling effect on free speech... https://t.co/oU2vDEvQYY,5
839321885007577088,227957114,Biselliano,2017-03-08 03:48:25,RT @infowars: Liberal Snowflake Exorcism Caught On Tape - Full Video: https://t.co/R1swIzrSCu https://t.co/pYWukkSZER,135
839321879173193728,4885405884,SusanIverach,2017-03-08 03:48:24,RT @RealAlexJones: Watch: Kids Go Crazy for Trump During White House Visit -  https://t.co/ucMZDNBxvS  #usa #maga,170
839321860256849922,4707640082,sattletramp,2017-03-08 03:48:19,RT @PrisonPlanet: Rand Paul: Public Will ‘Live in Fear’ After Vault 7 Leaks https://t.co/Q2VMYTlGHf #Vault7,1228
839321860080717824,3038448744,Pyotr__Stolypin,2017-03-08 03:48:19,RT @PrisonPlanet: Judge: Investigation Into Obama Spying on Trump Would Reveal Mass Surveillance of All Americans - https://t.co/cDPNYhdpMv…,1775
839321853600628737,733431709929181184,Franky_Banky,2017-03-08 03:48:18,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321818855014401,710677104518504453,WendyRich75,2017-03-08 03:48:10,RT @LibertyNews1776: RAND PAUL: Public Will 'Live in Fear' After #Vault7 Leak. Via @infowars. #wikileaks #wiretap #infowars https://t.co/ZP…,87
839321810546147328,468934741,dtruth4u,2017-03-08 03:48:08,Rand Paul: Public Will ‘Live in Fear’ After Vault 7 Leaks https://t.co/kTIN4ai9GF via @realalexjones,0
839321804334231552,788125487562305536,freeandfunny14,2017-03-08 03:48:06,RT @PrisonPlanet: Rand Paul: Public Will ‘Live in Fear’ After Vault 7 Leaks https://t.co/Q2VMYTlGHf #Vault7,1228
839321802954268672,798624618181369856,Takuwakan1946,2017-03-08 03:48:06,Build this movement hard and fast. All VETS   Active Duty &amp; Military Vets Launch National Movement to Support Trump  https://t.co/zlbAHMkRZO,0
839321782251302912,526601851,Lrod49,2017-03-08 03:48:01,RT @Trump_World: REAL NEWS! !  Alex Jones out of the shadows!!  WikiLeaks' #Vault7 Release Confirms #Infowars' Decades of Research    https…,19
839321773933998080,702274705449992192,antinwo6,2017-03-08 03:47:59,"RT @jerome_corsi: WIKILEAKS ""Vault 7"" makes clear CIA can stage FAKE RUSSIAN HACKING to undermine Trump https://t.co/AOpxsVltS4 Obama CIA i…",428
839321726680969216,885727267,lnick2934,2017-03-08 03:47:48,RT @gelicmonkey: https://t.co/gEi7R8atXY,2
839321725955420162,175404992,CoachFoz,2017-03-08 03:47:47,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321717365440514,747588803670458369,glenitsmetrish,2017-03-08 03:47:45,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
839321701670338560,822893852650590208,JohnFul38300013,2017-03-08 03:47:42,RT @PrisonPlanet: The deep state is now on the ropes. Their mass surveillance of Americans will be exposed like never before. https://t.co/…,3284
839321695047593984,46916822,gretathegreek,2017-03-08 03:47:40,RT @PrisonPlanet: Vault 7: CIA Can Stage Fake Russian Hacking to Undermine Trump - https://t.co/vSzCMHYZGN #Vault7,2166
839321680321245184,786257795540590592,DeplorableFF,2017-03-08 03:47:37,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321671362207744,34217076,victorvr,2017-03-08 03:47:34,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321667767775238,2445287439,AnnKirsch1,2017-03-08 03:47:34,RT @Zeke311: Vault 7: CIA Can Stage Fake Russian Hacking to Undermine Trump  https://t.co/g1oiwbxvTU,20
839321658863280129,3265439376,stoughton_sam,2017-03-08 03:47:31,RT @AgendaOfEvil: #Trump #CIA Pick: #Islam #Terror Is The Top Threat To Americans https://t.co/Fz7wdjop6X,3
